"freq","unit","direct","na_item","geo","TIME_PERIOD","values"
"A","EUR_HAB","BAL","B5N","BE21",2016-01-01,26200
"A","EUR_HAB","BAL","B5N","BE21",2017-01-01,27000
"A","EUR_HAB","BAL","B5N","BE21",2018-01-01,27600
"A","EUR_HAB","BAL","B5N","BE21",2019-01-01,28300
"A","EUR_HAB","BAL","B5N","BE21",2020-01-01,27900
"A","EUR_HAB","BAL","B5N","BE21",2021-01-01,29700
"A","EUR_HAB","BAL","B5N","BE21",2022-01-01,32700
"A","EUR_HAB","BAL","B5N","BE21",2023-01-01,35200
"A","EUR_HAB","BAL","B5N","BE22",2000-01-01,17400
"A","EUR_HAB","BAL","B5N","BE22",2001-01-01,18200
"A","EUR_HAB","BAL","B5N","BE22",2002-01-01,18300
"A","EUR_HAB","BAL","B5N","BE22",2003-01-01,18500
"A","EUR_HAB","BAL","B5N","BE22",2004-01-01,18800
"A","EUR_HAB","BAL","B5N","BE22",2005-01-01,19500
"A","EUR_HAB","BAL","B5N","BE22",2006-01-01,20500
"A","EUR_HAB","BAL","B5N","BE22",2007-01-01,21300
"A","EUR_HAB","BAL","B5N","BE22",2008-01-01,22400
"A","EUR_HAB","BAL","B5N","BE22",2009-01-01,21600
"A","EUR_HAB","BAL","B5N","BE22",2010-01-01,22000
"A","EUR_HAB","BAL","B5N","BE22",2011-01-01,22600
"A","EUR_HAB","BAL","B5N","BE22",2012-01-01,23100
"A","EUR_HAB","BAL","B5N","BE22",2013-01-01,23400
"A","EUR_HAB","BAL","B5N","BE22",2014-01-01,23600
"A","EUR_HAB","BAL","B5N","BE22",2015-01-01,23700
"A","EUR_HAB","BAL","B5N","BE22",2016-01-01,23900
"A","EUR_HAB","BAL","B5N","BE22",2017-01-01,24700
"A","EUR_HAB","BAL","B5N","BE22",2018-01-01,25300
"A","EUR_HAB","BAL","B5N","BE22",2019-01-01,26000
"A","EUR_HAB","BAL","B5N","BE22",2020-01-01,25500
"A","EUR_HAB","BAL","B5N","BE22",2021-01-01,27400
"A","EUR_HAB","BAL","B5N","BE22",2022-01-01,29900
"A","EUR_HAB","BAL","B5N","BE22",2023-01-01,32000
"A","EUR_HAB","BAL","B5N","BE23",2000-01-01,19800
"A","EUR_HAB","BAL","B5N","BE23",2001-01-01,20700
"A","EUR_HAB","BAL","B5N","BE23",2002-01-01,21000
"A","EUR_HAB","BAL","B5N","BE23",2003-01-01,21100
"A","EUR_HAB","BAL","B5N","BE23",2004-01-01,21500
"A","EUR_HAB","BAL","B5N","BE23",2005-01-01,22400
"A","EUR_HAB","BAL","B5N","BE23",2006-01-01,23300
"A","EUR_HAB","BAL","B5N","BE23",2007-01-01,24500
"A","EUR_HAB","BAL","B5N","BE23",2008-01-01,25600
"A","EUR_HAB","BAL","B5N","BE23",2009-01-01,24900
"A","EUR_HAB","BAL","B5N","BE23",2010-01-01,25300
"A","EUR_HAB","BAL","B5N","BE23",2011-01-01,26000
"A","EUR_HAB","BAL","B5N","BE23",2012-01-01,26700
"A","EUR_HAB","BAL","B5N","BE23",2013-01-01,27100
"A","EUR_HAB","BAL","B5N","BE23",2014-01-01,27300
"A","EUR_HAB","BAL","B5N","BE23",2015-01-01,27600
"A","EUR_HAB","BAL","B5N","BE23",2016-01-01,27700
"A","EUR_HAB","BAL","B5N","BE23",2017-01-01,28800
"A","EUR_HAB","BAL","B5N","BE23",2018-01-01,29300
"A","EUR_HAB","BAL","B5N","BE23",2019-01-01,30000
"A","EUR_HAB","BAL","B5N","BE23",2020-01-01,29400
"A","EUR_HAB","BAL","B5N","BE23",2021-01-01,31300
"A","EUR_HAB","BAL","B5N","BE23",2022-01-01,34500
"A","EUR_HAB","BAL","B5N","BE23",2023-01-01,37200
"A","EUR_HAB","BAL","B5N","BE24",2000-01-01,23500
"A","EUR_HAB","BAL","B5N","BE24",2001-01-01,24700
"A","EUR_HAB","BAL","B5N","BE24",2002-01-01,25000
"A","EUR_HAB","BAL","B5N","BE24",2003-01-01,24900
"A","EUR_HAB","BAL","B5N","BE24",2004-01-01,25300
"A","EUR_HAB","BAL","B5N","BE24",2005-01-01,26100
"A","EUR_HAB","BAL","B5N","BE24",2006-01-01,27000
"A","EUR_HAB","BAL","B5N","BE24",2007-01-01,28300
"A","EUR_HAB","BAL","B5N","BE24",2008-01-01,29500
"A","EUR_HAB","BAL","B5N","BE24",2009-01-01,28800
"A","EUR_HAB","BAL","B5N","BE24",2010-01-01,29000
"A","EUR_HAB","BAL","B5N","BE24",2011-01-01,29700
"A","EUR_HAB","BAL","B5N","BE24",2012-01-01,30500
"A","EUR_HAB","BAL","B5N","BE24",2013-01-01,30700
"A","EUR_HAB","BAL","B5N","BE24",2014-01-01,31000
"A","EUR_HAB","BAL","B5N","BE24",2015-01-01,31300
"A","EUR_HAB","BAL","B5N","BE24",2016-01-01,31500
"A","EUR_HAB","BAL","B5N","BE24",2017-01-01,32400
"A","EUR_HAB","BAL","B5N","BE24",2018-01-01,33200
"A","EUR_HAB","BAL","B5N","BE24",2019-01-01,33800
"A","EUR_HAB","BAL","B5N","BE24",2020-01-01,33000
"A","EUR_HAB","BAL","B5N","BE24",2021-01-01,35100
"A","EUR_HAB","BAL","B5N","BE24",2022-01-01,38500
"A","EUR_HAB","BAL","B5N","BE24",2023-01-01,41400
"A","EUR_HAB","BAL","B5N","BE25",2000-01-01,18200
"A","EUR_HAB","BAL","B5N","BE25",2001-01-01,18900
"A","EUR_HAB","BAL","B5N","BE25",2002-01-01,19000
"A","EUR_HAB","BAL","B5N","BE25",2003-01-01,19300
"A","EUR_HAB","BAL","B5N","BE25",2004-01-01,19800
"A","EUR_HAB","BAL","B5N","BE25",2005-01-01,20500
"A","EUR_HAB","BAL","B5N","BE25",2006-01-01,21500
"A","EUR_HAB","BAL","B5N","BE25",2007-01-01,22500
"A","EUR_HAB","BAL","B5N","BE25",2008-01-01,23600
"A","EUR_HAB","BAL","B5N","BE25",2009-01-01,22900
"A","EUR_HAB","BAL","B5N","BE25",2010-01-01,23300
"A","EUR_HAB","BAL","B5N","BE25",2011-01-01,24100
"A","EUR_HAB","BAL","B5N","BE25",2012-01-01,24700
"A","EUR_HAB","BAL","B5N","BE25",2013-01-01,25100
"A","EUR_HAB","BAL","B5N","BE25",2014-01-01,25300
"A","EUR_HAB","BAL","B5N","BE25",2015-01-01,25600
"A","EUR_HAB","BAL","B5N","BE25",2016-01-01,25500
"A","EUR_HAB","BAL","B5N","BE25",2017-01-01,26700
"A","EUR_HAB","BAL","B5N","BE25",2018-01-01,27100
"A","EUR_HAB","BAL","B5N","BE25",2019-01-01,27700
"A","EUR_HAB","BAL","B5N","BE25",2020-01-01,26900
"A","EUR_HAB","BAL","B5N","BE25",2021-01-01,28800
"A","EUR_HAB","BAL","B5N","BE25",2022-01-01,31900
"A","EUR_HAB","BAL","B5N","BE25",2023-01-01,34700
"A","EUR_HAB","BAL","B5N","BE3",2000-01-01,15900
"A","EUR_HAB","BAL","B5N","BE3",2001-01-01,16500
"A","EUR_HAB","BAL","B5N","BE3",2002-01-01,16700
"A","EUR_HAB","BAL","B5N","BE3",2003-01-01,16900
"A","EUR_HAB","BAL","B5N","BE3",2004-01-01,17200
"A","EUR_HAB","BAL","B5N","BE3",2005-01-01,17800
"A","EUR_HAB","BAL","B5N","BE3",2006-01-01,18500
"A","EUR_HAB","BAL","B5N","BE3",2007-01-01,19400
"A","EUR_HAB","BAL","B5N","BE3",2008-01-01,20300
"A","EUR_HAB","BAL","B5N","BE3",2009-01-01,19700
"A","EUR_HAB","BAL","B5N","BE3",2010-01-01,19900
"A","EUR_HAB","BAL","B5N","BE3",2011-01-01,20500
"A","EUR_HAB","BAL","B5N","BE3",2012-01-01,21000
"A","EUR_HAB","BAL","B5N","BE3",2013-01-01,21200
"A","EUR_HAB","BAL","B5N","BE3",2014-01-01,21400
"A","EUR_HAB","BAL","B5N","BE3",2015-01-01,21400
"A","EUR_HAB","BAL","B5N","BE3",2016-01-01,21600
"A","EUR_HAB","BAL","B5N","BE3",2017-01-01,22300
"A","EUR_HAB","BAL","B5N","BE3",2018-01-01,22900
"A","EUR_HAB","BAL","B5N","BE3",2019-01-01,23500
"A","EUR_HAB","BAL","B5N","BE3",2020-01-01,23200
"A","EUR_HAB","BAL","B5N","BE3",2021-01-01,24700
"A","EUR_HAB","BAL","B5N","BE3",2022-01-01,27000
"A","EUR_HAB","BAL","B5N","BE3",2023-01-01,28800
"A","EUR_HAB","BAL","B5N","BE31",2000-01-01,22600
"A","EUR_HAB","BAL","B5N","BE31",2001-01-01,23400
"A","EUR_HAB","BAL","B5N","BE31",2002-01-01,23700
"A","EUR_HAB","BAL","B5N","BE31",2003-01-01,23300
"A","EUR_HAB","BAL","B5N","BE31",2004-01-01,23800
"A","EUR_HAB","BAL","B5N","BE31",2005-01-01,24400
"A","EUR_HAB","BAL","B5N","BE31",2006-01-01,25300
"A","EUR_HAB","BAL","B5N","BE31",2007-01-01,26200
"A","EUR_HAB","BAL","B5N","BE31",2008-01-01,27200
"A","EUR_HAB","BAL","B5N","BE31",2009-01-01,26600
"A","EUR_HAB","BAL","B5N","BE31",2010-01-01,27000
"A","EUR_HAB","BAL","B5N","BE31",2011-01-01,27700
"A","EUR_HAB","BAL","B5N","BE31",2012-01-01,28400
"A","EUR_HAB","BAL","B5N","BE31",2013-01-01,28600
"A","EUR_HAB","BAL","B5N","BE31",2014-01-01,28900
"A","EUR_HAB","BAL","B5N","BE31",2015-01-01,28900
"A","EUR_HAB","BAL","B5N","BE31",2016-01-01,29000
"A","EUR_HAB","BAL","B5N","BE31",2017-01-01,29900
"A","EUR_HAB","BAL","B5N","BE31",2018-01-01,30900
"A","EUR_HAB","BAL","B5N","BE31",2019-01-01,31500
"A","EUR_HAB","BAL","B5N","BE31",2020-01-01,31000
"A","EUR_HAB","BAL","B5N","BE31",2021-01-01,33000
"A","EUR_HAB","BAL","B5N","BE31",2022-01-01,36100
"A","EUR_HAB","BAL","B5N","BE31",2023-01-01,38500
"A","EUR_HAB","BAL","B5N","BE32",2000-01-01,14300
"A","EUR_HAB","BAL","B5N","BE32",2001-01-01,14800
"A","EUR_HAB","BAL","B5N","BE32",2002-01-01,15000
"A","EUR_HAB","BAL","B5N","BE32",2003-01-01,15200
"A","EUR_HAB","BAL","B5N","BE32",2004-01-01,15400
"A","EUR_HAB","BAL","B5N","BE32",2005-01-01,15900
"A","EUR_HAB","BAL","B5N","BE32",2006-01-01,16600
"A","EUR_HAB","BAL","B5N","BE32",2007-01-01,17400
"A","EUR_HAB","BAL","B5N","BE32",2008-01-01,18200
"A","EUR_HAB","BAL","B5N","BE32",2009-01-01,17600
"A","EUR_HAB","BAL","B5N","BE32",2010-01-01,17900
"A","EUR_HAB","BAL","B5N","BE32",2011-01-01,18400
"A","EUR_HAB","BAL","B5N","BE32",2012-01-01,18800
"A","EUR_HAB","BAL","B5N","BE32",2013-01-01,19000
"A","EUR_HAB","BAL","B5N","BE32",2014-01-01,19100
"A","EUR_HAB","BAL","B5N","BE32",2015-01-01,19000
"A","EUR_HAB","BAL","B5N","BE32",2016-01-01,19200
"A","EUR_HAB","BAL","B5N","BE32",2017-01-01,19800
"A","EUR_HAB","BAL","B5N","BE32",2018-01-01,20400
"A","EUR_HAB","BAL","B5N","BE32",2019-01-01,20900
"A","EUR_HAB","BAL","B5N","BE32",2020-01-01,20700
"A","EUR_HAB","BAL","B5N","BE32",2021-01-01,22000
"A","EUR_HAB","BAL","B5N","BE32",2022-01-01,24000
"A","EUR_HAB","BAL","B5N","BE32",2023-01-01,25600
"A","EUR_HAB","BAL","B5N","BE33",2000-01-01,15500
"A","EUR_HAB","BAL","B5N","BE33",2001-01-01,16100
"A","EUR_HAB","BAL","B5N","BE33",2002-01-01,16300
"A","EUR_HAB","BAL","B5N","BE33",2003-01-01,16500
"A","EUR_HAB","BAL","B5N","BE33",2004-01-01,16900
"A","EUR_HAB","BAL","B5N","BE33",2005-01-01,17300
"A","EUR_HAB","BAL","B5N","BE33",2006-01-01,17900
"A","EUR_HAB","BAL","B5N","BE33",2007-01-01,18700
"A","EUR_HAB","BAL","B5N","BE33",2008-01-01,19600
"A","EUR_HAB","BAL","B5N","BE33",2009-01-01,19200
"A","EUR_HAB","BAL","B5N","BE33",2010-01-01,19300
"A","EUR_HAB","BAL","B5N","BE33",2011-01-01,19900
"A","EUR_HAB","BAL","B5N","BE33",2012-01-01,20200
"A","EUR_HAB","BAL","B5N","BE33",2013-01-01,20500
"A","EUR_HAB","BAL","B5N","BE33",2014-01-01,20700
"A","EUR_HAB","BAL","B5N","BE33",2015-01-01,20700
"A","EUR_HAB","BAL","B5N","BE33",2016-01-01,20900
"A","EUR_HAB","BAL","B5N","BE33",2017-01-01,21500
"A","EUR_HAB","BAL","B5N","BE33",2018-01-01,22100
"A","EUR_HAB","BAL","B5N","BE33",2019-01-01,22700
"A","EUR_HAB","BAL","B5N","BE33",2020-01-01,22500
"A","EUR_HAB","BAL","B5N","BE33",2021-01-01,24000
"A","EUR_HAB","BAL","B5N","BE33",2022-01-01,26300
"A","EUR_HAB","BAL","B5N","BE33",2023-01-01,28100
"A","EUR_HAB","BAL","B5N","BE34",2000-01-01,15200
"A","EUR_HAB","BAL","B5N","BE34",2001-01-01,16000
"A","EUR_HAB","BAL","B5N","BE34",2002-01-01,16500
"A","EUR_HAB","BAL","B5N","BE34",2003-01-01,17200
"A","EUR_HAB","BAL","B5N","BE34",2004-01-01,17700
"A","EUR_HAB","BAL","B5N","BE34",2005-01-01,18400
"A","EUR_HAB","BAL","B5N","BE34",2006-01-01,19700
"A","EUR_HAB","BAL","B5N","BE34",2007-01-01,20400
"A","EUR_HAB","BAL","B5N","BE34",2008-01-01,21300
"A","EUR_HAB","BAL","B5N","BE34",2009-01-01,20500
"A","EUR_HAB","BAL","B5N","BE34",2010-01-01,20800
"A","EUR_HAB","BAL","B5N","BE34",2011-01-01,21300
"A","EUR_HAB","BAL","B5N","BE34",2012-01-01,21800
"A","EUR_HAB","BAL","B5N","BE34",2013-01-01,22300
"A","EUR_HAB","BAL","B5N","BE34",2014-01-01,22500
"A","EUR_HAB","BAL","B5N","BE34",2015-01-01,22600
"A","EUR_HAB","BAL","B5N","BE34",2016-01-01,22900
"A","EUR_HAB","BAL","B5N","BE34",2017-01-01,23800
"A","EUR_HAB","BAL","B5N","BE34",2018-01-01,24200
"A","EUR_HAB","BAL","B5N","BE34",2019-01-01,25000
"A","EUR_HAB","BAL","B5N","BE34",2020-01-01,24700
"A","EUR_HAB","BAL","B5N","BE34",2021-01-01,26100
"A","EUR_HAB","BAL","B5N","BE34",2022-01-01,28300
"A","EUR_HAB","BAL","B5N","BE34",2023-01-01,30500
"A","EUR_HAB","BAL","B5N","BE35",2000-01-01,16300
"A","EUR_HAB","BAL","B5N","BE35",2001-01-01,17000
"A","EUR_HAB","BAL","B5N","BE35",2002-01-01,17300
"A","EUR_HAB","BAL","B5N","BE35",2003-01-01,17400
"A","EUR_HAB","BAL","B5N","BE35",2004-01-01,17800
"A","EUR_HAB","BAL","B5N","BE35",2005-01-01,18500
"A","EUR_HAB","BAL","B5N","BE35",2006-01-01,19300
"A","EUR_HAB","BAL","B5N","BE35",2007-01-01,20200
"A","EUR_HAB","BAL","B5N","BE35",2008-01-01,21100
"A","EUR_HAB","BAL","B5N","BE35",2009-01-01,20600
"A","EUR_HAB","BAL","B5N","BE35",2010-01-01,20900
"A","EUR_HAB","BAL","B5N","BE35",2011-01-01,21600
"A","EUR_HAB","BAL","B5N","BE35",2012-01-01,22200
"A","EUR_HAB","BAL","B5N","BE35",2013-01-01,22500
"A","EUR_HAB","BAL","B5N","BE35",2014-01-01,22700
"A","EUR_HAB","BAL","B5N","BE35",2015-01-01,22600
"A","EUR_HAB","BAL","B5N","BE35",2016-01-01,22800
"A","EUR_HAB","BAL","B5N","BE35",2017-01-01,23500
"A","EUR_HAB","BAL","B5N","BE35",2018-01-01,24100
"A","EUR_HAB","BAL","B5N","BE35",2019-01-01,24700
"A","EUR_HAB","BAL","B5N","BE35",2020-01-01,24600
"A","EUR_HAB","BAL","B5N","BE35",2021-01-01,26200
"A","EUR_HAB","BAL","B5N","BE35",2022-01-01,28500
"A","EUR_HAB","BAL","B5N","BE35",2023-01-01,30300
"A","EUR_HAB","BAL","B5N","BG",2000-01-01,1100
"A","EUR_HAB","BAL","B5N","BG",2001-01-01,1300
"A","EUR_HAB","BAL","B5N","BG",2002-01-01,1400
"A","EUR_HAB","BAL","B5N","BG",2003-01-01,1500
"A","EUR_HAB","BAL","B5N","BG",2004-01-01,1700
"A","EUR_HAB","BAL","B5N","BG",2005-01-01,1900
"A","EUR_HAB","BAL","B5N","BG",2006-01-01,2100
"A","EUR_HAB","BAL","B5N","BG",2007-01-01,2500
"A","EUR_HAB","BAL","B5N","BG",2008-01-01,3000
"A","EUR_HAB","BAL","B5N","BG",2009-01-01,2900
"A","EUR_HAB","BAL","B5N","BG",2010-01-01,2900
"A","EUR_HAB","BAL","B5N","BG",2011-01-01,3200
"A","EUR_HAB","BAL","B5N","BG",2012-01-01,3300
"A","EUR_HAB","BAL","B5N","BG",2013-01-01,3400
"A","EUR_HAB","BAL","B5N","BG",2014-01-01,3600
"A","EUR_HAB","BAL","B5N","BG",2015-01-01,3700
"A","EUR_HAB","BAL","B5N","BG",2016-01-01,4100
"A","EUR_HAB","BAL","B5N","BG",2017-01-01,4500
"A","EUR_HAB","BAL","B5N","BG",2018-01-01,5000
"A","EUR_HAB","BAL","B5N","BG",2019-01-01,5400
"A","EUR_HAB","BAL","B5N","BG",2020-01-01,5400
"A","EUR_HAB","BAL","B5N","BG",2021-01-01,5900
"A","EUR_HAB","BAL","B5N","BG",2022-01-01,6900
"A","EUR_HAB","BAL","B5N","BG3",2000-01-01,1000
"A","EUR_HAB","BAL","B5N","BG3",2001-01-01,1100
"A","EUR_HAB","BAL","B5N","BG3",2002-01-01,1300
"A","EUR_HAB","BAL","B5N","BG3",2003-01-01,1400
"A","EUR_HAB","BAL","B5N","BG3",2004-01-01,1500
"A","EUR_HAB","BAL","B5N","BG3",2005-01-01,1700
"A","EUR_HAB","BAL","B5N","BG3",2006-01-01,1900
"A","EUR_HAB","BAL","B5N","BG3",2007-01-01,2200
"A","EUR_HAB","BAL","B5N","BG3",2008-01-01,2500
"A","EUR_HAB","BAL","B5N","BG3",2009-01-01,2400
"A","EUR_HAB","BAL","B5N","BG3",2010-01-01,2300
"A","EUR_HAB","BAL","B5N","BG3",2011-01-01,2600
"A","EUR_HAB","BAL","B5N","BG3",2012-01-01,2500
"A","EUR_HAB","BAL","B5N","BG3",2013-01-01,2600
"A","EUR_HAB","BAL","B5N","BG3",2014-01-01,2700
"A","EUR_HAB","BAL","B5N","BG3",2015-01-01,2900
"A","EUR_HAB","BAL","B5N","BG3",2016-01-01,3000
"A","EUR_HAB","BAL","B5N","BG3",2017-01-01,3300
"A","EUR_HAB","BAL","B5N","BG3",2018-01-01,3800
"A","EUR_HAB","BAL","B5N","BG3",2019-01-01,3900
"A","EUR_HAB","BAL","B5N","BG3",2020-01-01,4200
"A","EUR_HAB","BAL","B5N","BG3",2021-01-01,4500
"A","EUR_HAB","BAL","B5N","BG3",2022-01-01,5000
"A","EUR_HAB","BAL","B5N","BG31",2000-01-01,800
"A","EUR_HAB","BAL","B5N","BG31",2001-01-01,1000
"A","EUR_HAB","BAL","B5N","BG31",2002-01-01,1100
"A","EUR_HAB","BAL","B5N","BG31",2003-01-01,1200
"A","EUR_HAB","BAL","B5N","BG31",2004-01-01,1300
"A","EUR_HAB","BAL","B5N","BG31",2005-01-01,1400
"A","EUR_HAB","BAL","B5N","BG31",2006-01-01,1500
"A","EUR_HAB","BAL","B5N","BG31",2007-01-01,2000
"A","EUR_HAB","BAL","B5N","BG31",2008-01-01,2200
"A","EUR_HAB","BAL","B5N","BG31",2009-01-01,2100
"A","EUR_HAB","BAL","B5N","BG31",2010-01-01,2000
"A","EUR_HAB","BAL","B5N","BG31",2011-01-01,2000
"A","EUR_HAB","BAL","B5N","BG31",2012-01-01,2000
"A","EUR_HAB","BAL","B5N","BG31",2013-01-01,2200
"A","EUR_HAB","BAL","B5N","BG31",2014-01-01,2300
"A","EUR_HAB","BAL","B5N","BG31",2015-01-01,2300
"A","EUR_HAB","BAL","B5N","BG31",2016-01-01,2400
"A","EUR_HAB","BAL","B5N","BG31",2017-01-01,2500
"A","EUR_HAB","BAL","B5N","BG31",2018-01-01,3100
"A","EUR_HAB","BAL","B5N","BG31",2019-01-01,3400
"A","EUR_HAB","BAL","B5N","BG31",2020-01-01,3700
"A","EUR_HAB","BAL","B5N","BG31",2021-01-01,4100
"A","EUR_HAB","BAL","B5N","BG31",2022-01-01,4400
"A","EUR_HAB","BAL","B5N","BG32",2000-01-01,900
"A","EUR_HAB","BAL","B5N","BG32",2001-01-01,1200
"A","EUR_HAB","BAL","B5N","BG32",2002-01-01,1400
"A","EUR_HAB","BAL","B5N","BG32",2003-01-01,1400
"A","EUR_HAB","BAL","B5N","BG32",2004-01-01,1500
"A","EUR_HAB","BAL","B5N","BG32",2005-01-01,1800
"A","EUR_HAB","BAL","B5N","BG32",2006-01-01,2000
"A","EUR_HAB","BAL","B5N","BG32",2007-01-01,2200
"A","EUR_HAB","BAL","B5N","BG32",2008-01-01,2500
"A","EUR_HAB","BAL","B5N","BG32",2009-01-01,2200
"A","EUR_HAB","BAL","B5N","BG32",2010-01-01,2200
"A","EUR_HAB","BAL","B5N","BG32",2011-01-01,2600
"A","EUR_HAB","BAL","B5N","BG32",2012-01-01,2500
"A","EUR_HAB","BAL","B5N","BG32",2013-01-01,2500
"A","EUR_HAB","BAL","B5N","BG32",2014-01-01,2600
"A","EUR_HAB","BAL","B5N","BG32",2015-01-01,2900
"A","EUR_HAB","BAL","B5N","BG32",2016-01-01,3200
"A","EUR_HAB","BAL","B5N","BG32",2017-01-01,3500
"A","EUR_HAB","BAL","B5N","BG32",2018-01-01,3800
"A","EUR_HAB","BAL","B5N","BG32",2019-01-01,4200
"A","EUR_HAB","BAL","B5N","BG32",2020-01-01,4200
"A","EUR_HAB","BAL","B5N","BG32",2021-01-01,4500
"A","EUR_HAB","BAL","B5N","BG32",2022-01-01,5100
"A","EUR_HAB","BAL","B5N","BG33",2000-01-01,1000
"A","EUR_HAB","BAL","B5N","BG33",2001-01-01,1100
"A","EUR_HAB","BAL","B5N","BG33",2002-01-01,1300
"A","EUR_HAB","BAL","B5N","BG33",2003-01-01,1400
"A","EUR_HAB","BAL","B5N","BG33",2004-01-01,1600
"A","EUR_HAB","BAL","B5N","BG33",2005-01-01,1800
"A","EUR_HAB","BAL","B5N","BG33",2006-01-01,2100
"A","EUR_HAB","BAL","B5N","BG33",2007-01-01,2200
"A","EUR_HAB","BAL","B5N","BG33",2008-01-01,2500
"A","EUR_HAB","BAL","B5N","BG33",2009-01-01,2500
"A","EUR_HAB","BAL","B5N","BG33",2010-01-01,2400
"A","EUR_HAB","BAL","B5N","BG33",2011-01-01,2700
"A","EUR_HAB","BAL","B5N","BG33",2012-01-01,2900
"A","EUR_HAB","BAL","B5N","BG33",2013-01-01,3000
"A","EUR_HAB","BAL","B5N","BG33",2014-01-01,3200
"A","EUR_HAB","BAL","B5N","BG33",2015-01-01,3300
"A","EUR_HAB","BAL","B5N","BG33",2016-01-01,3300
"A","EUR_HAB","BAL","B5N","BG33",2017-01-01,3400
"A","EUR_HAB","BAL","B5N","BG33",2018-01-01,4000
"A","EUR_HAB","BAL","B5N","BG33",2019-01-01,4200
"A","EUR_HAB","BAL","B5N","BG33",2020-01-01,4500
"A","EUR_HAB","BAL","B5N","BG33",2021-01-01,4800
"A","EUR_HAB","BAL","B5N","BG33",2022-01-01,5500
"A","EUR_HAB","BAL","B5N","BG34",2000-01-01,1000
"A","EUR_HAB","BAL","B5N","BG34",2001-01-01,1100
"A","EUR_HAB","BAL","B5N","BG34",2002-01-01,1400
"A","EUR_HAB","BAL","B5N","BG34",2003-01-01,1500
"A","EUR_HAB","BAL","B5N","BG34",2004-01-01,1700
"A","EUR_HAB","BAL","B5N","BG34",2005-01-01,1800
"A","EUR_HAB","BAL","B5N","BG34",2006-01-01,2100
"A","EUR_HAB","BAL","B5N","BG34",2007-01-01,2300
"A","EUR_HAB","BAL","B5N","BG34",2008-01-01,2700
"A","EUR_HAB","BAL","B5N","BG34",2009-01-01,2600
"A","EUR_HAB","BAL","B5N","BG34",2010-01-01,2500
"A","EUR_HAB","BAL","B5N","BG34",2011-01-01,3000
"A","EUR_HAB","BAL","B5N","BG34",2012-01-01,2700
"A","EUR_HAB","BAL","B5N","BG34",2013-01-01,2800
"A","EUR_HAB","BAL","B5N","BG34",2014-01-01,2700
"A","EUR_HAB","BAL","B5N","BG34",2015-01-01,2900
"A","EUR_HAB","BAL","B5N","BG34",2016-01-01,3100
"A","EUR_HAB","BAL","B5N","BG34",2017-01-01,3600
"A","EUR_HAB","BAL","B5N","BG34",2018-01-01,4000
"A","EUR_HAB","BAL","B5N","BG34",2019-01-01,3900
"A","EUR_HAB","BAL","B5N","BG34",2020-01-01,4200
"A","EUR_HAB","BAL","B5N","BG34",2021-01-01,4600
"A","EUR_HAB","BAL","B5N","BG34",2022-01-01,5000
"A","EUR_HAB","BAL","B5N","BG4",2000-01-01,1300
"A","EUR_HAB","BAL","B5N","BG4",2001-01-01,1400
"A","EUR_HAB","BAL","B5N","BG4",2002-01-01,1600
"A","EUR_HAB","BAL","B5N","BG4",2003-01-01,1700
"A","EUR_HAB","BAL","B5N","BG4",2004-01-01,1900
"A","EUR_HAB","BAL","B5N","BG4",2005-01-01,2100
"A","EUR_HAB","BAL","B5N","BG4",2006-01-01,2400
"A","EUR_HAB","BAL","B5N","BG4",2007-01-01,2800
"A","EUR_HAB","BAL","B5N","BG4",2008-01-01,3500
"A","EUR_HAB","BAL","B5N","BG4",2009-01-01,3500
"A","EUR_HAB","BAL","B5N","BG4",2010-01-01,3600
"A","EUR_HAB","BAL","B5N","BG4",2011-01-01,3900
"A","EUR_HAB","BAL","B5N","BG4",2012-01-01,4000
"A","EUR_HAB","BAL","B5N","BG4",2013-01-01,4200
"A","EUR_HAB","BAL","B5N","BG4",2014-01-01,4400
"A","EUR_HAB","BAL","B5N","BG4",2015-01-01,4600
"A","EUR_HAB","BAL","B5N","BG4",2016-01-01,5100
"A","EUR_HAB","BAL","B5N","BG4",2017-01-01,5600
"A","EUR_HAB","BAL","B5N","BG4",2018-01-01,6200
"A","EUR_HAB","BAL","B5N","BG4",2019-01-01,6800
"A","EUR_HAB","BAL","B5N","BG4",2020-01-01,6600
"A","EUR_HAB","BAL","B5N","BG4",2021-01-01,7200
"A","EUR_HAB","BAL","B5N","BG4",2022-01-01,8700
"A","EUR_HAB","BAL","B5N","BG41",2000-01-01,1500
"A","EUR_HAB","BAL","B5N","BG41",2001-01-01,1700
"A","EUR_HAB","BAL","B5N","BG41",2002-01-01,1800
"A","EUR_HAB","BAL","B5N","BG41",2003-01-01,1900
"A","EUR_HAB","BAL","B5N","BG41",2004-01-01,2200
"A","EUR_HAB","BAL","B5N","BG41",2005-01-01,2400
"A","EUR_HAB","BAL","B5N","BG41",2006-01-01,2700
"A","EUR_HAB","BAL","B5N","BG41",2007-01-01,3300
"A","EUR_HAB","BAL","B5N","BG41",2008-01-01,4100
"A","EUR_HAB","BAL","B5N","BG41",2009-01-01,4200
"A","EUR_HAB","BAL","B5N","BG41",2010-01-01,4400
"A","EUR_HAB","BAL","B5N","BG41",2011-01-01,4600
"A","EUR_HAB","BAL","B5N","BG41",2012-01-01,5000
"A","EUR_HAB","BAL","B5N","BG41",2013-01-01,5200
"A","EUR_HAB","BAL","B5N","BG41",2014-01-01,5500
